selects,str_plain,0.00016160011291503905,0.007977583408355714,0.013796968460083008,0.01701805114746094,0.020850837230682373,0.02558028221130371,0.03130576848983765,0.047438395023345944,0.06026921510696411,0.05961061954498291
selects,str_ndx,0.00016060352325439453,0.000509335994720459,0.000509178638458252,0.0005207562446594238,0.0005071115493774414,0.0005197191238403321,0.0005159139633178711,0.0005138945579528808,0.0005100131034851074,0.0005162405967712402
selects,int_plain,0.0003269743919372559,0.005968708992004395,0.01169067144393921,0.013516805171966552,0.018558568954467773,0.01902591943740845,0.02160963773727417,0.024158833026885988,0.026242854595184325,0.028466088771820067
selects,int_ndx,0.00031630754470825197,0.000437932014465332,0.0004731249809265137,0.0005135512351989746,0.0005522441864013672,0.0006031727790832519,0.0005350446701049804,0.0004807901382446289,0.000510096549987793,0.0005093836784362793
selects,point_plain,0.0007107734680175781,0.0005005598068237305,0.0007916927337646484,0.0009885311126708984,0.0013335227966308593,0.0015962839126586914,0.0018564701080322266,0.001892828941345215,0.002361559867858887,0.002476334571838379
selects,point_ndx,0.0004949092864990235,0.000261688232421875,0.0003464221954345703,0.00033893585205078123,0.0003937721252441406,0.000412297248840332,0.0004778623580932617,0.0003870487213134766,0.0005246877670288086,0.0005227088928222656
selects,poly_plain,0.0658710241317749,0.07034201622009277,0.07424459457397461,0.08130366802215576,0.08201239109039307,0.08673357963562012,0.0859910488128662,0.11879937648773194,0.11926238536834717,0.11616244316101074
selects,poly_ndx,0.0023117542266845705,0.019231176376342772,0.036410951614379884,0.053018808364868164,0.07130858898162842,0.08619151115417481,0.10323665142059327,0.15280623435974122,0.14110465049743653,0.15968527793884277
joins,str_plain,0.0002841949462890625,0.20523285865783691,0.3284311056137085,0.5185377836227417,0.7092962026596069,0.8552869081497192,1.0688147068023681,1.3143060207366943,1.6068818330764771,1.7710200071334838
joins,str_ndx,0.00036950111389160155,0.1822812080383301,0.3299652338027954,0.5224140167236329,0.6696897983551026,0.8408446788787842,1.066036081314087,1.2599993467330932,1.5703654527664184,1.7108858108520508
joins,int_plain,0.00035789012908935545,0.08333215713500977,0.21213195323944092,0.3543513059616089,0.45925467014312743,0.5701909780502319,0.7170259952545166,0.8162702560424805,0.9333307266235351,1.0725744009017943
joins,int_ndx,0.00033886432647705077,0.07721214294433594,0.21672799587249755,0.3324380397796631,0.450310492515564,0.5436686277389526,0.700279712677002,0.811327338218689,0.9480275869369507,1.0716336011886596
joins,point_plain,0.0026503801345825195,0.27139997482299805,0.9834471940994263,2.1372740268707275,3.7986855506896973,5.938161134719849,8.413924932479858,11.617800951004028,15.005476474761963,19.026569962501526
joins,point_ndx,0.0016804933547973633,0.019490838050842285,0.05839395523071289,0.11972355842590332,0.18693888187408447,0.3391965627670288,0.4002939462661743,0.5833427906036377,0.6844795942306519,0.8659344911575317
joins,poly_plain,0.3666304349899292,62.90788543224335,136.3348025083542,187.34022796154022,272.96500861644745,388.5588470697403,507.1441640853882,759.9524614810944,925.1934590339661,1103.587569952011
joins,poly_ndx,0.20360493659973145,11.786481857299805,41.660234570503235,80.87970173358917,169.5121099948883,270.23254239559174,431.5981831550598,609.777635216713,801.6666585206985,1002.1533740758896
ids,integer,0.000343930721282959,0.00015359878540039063,0.00019713401794433595,0.00015835285186767577,0.0002782106399536133,0.0001709294319152832,0.00015892267227172853,0.00017749547958374024,0.0002135181427001953,0.0002175140380859375
ids,uuid,0.00034324884414672853,0.13679152250289917,0.16200979471206664,0.18812309980392455,0.23495754718780518,0.28146949768066404,0.3094570469856262,0.3575195336341858,0.3960746693611145,0.4413168573379517
ids,binary,0.0003124070167541504,0.13173664331436158,0.16626726150512694,0.20412374019622803,0.25181739568710326,0.3003393626213074,0.3496925449371338,0.38843939781188963,0.43269083499908445,0.46286248207092284
ids,char,0.0003114509582519531,0.0001779341697692871,0.00018898487091064452,0.0003589510917663574,0.0002635669708251953,0.00018311023712158203,0.00017273426055908203,0.0001949620246887207,0.00021251916885375977,0.00021678686141967773
